codmes|cliente|edad|ingreso|sexo|flgLimaProv|flgAfBxi|grupoGiro|monto|trx
201703|00009142|[6. <=55]|[4. <=3500]|M|1|1|artcultura|29|1
201702|00000258|[7. > 55]|[3. <=2500]|M|1|0|salud|0|2
201702|00000317|[7. > 55]|[3. <=2500]|F|1|1|artcultura|28|1
201703|00009638|[6. <=55]|[3. <=2500]|M|1|1|salud|119|2
201703|00012318|[3. <=35]|[4. <=3500]|F|1|1|ropamoda|206|1
201702|00022674|[5. <=45]|[3. <=2500]|F|1|1|salud|28|1
201701|00009951|[6. <=55]|[3. <=2500]|F|1|1|belleza|65|1
201701|00035991|[2. <=30]|[2. <=1500]|F|1|1|salud|65|1
201701|00015966||||||salud|4|1
201701|00015985|[5. <=45]|[2. <=1500]|F|0|1|artcultura|149|1
201702|00016737||||||salud|615|1
201702|00008437|[7. > 55]||M|1|1|artcultura|65|1
201702|00017242|[3. <=35]|[3. <=2500]|F|0|1|salud|31|2
201704|00005179|[7. > 55]|[8. > 8000]|F|1|1|salud|174|1
201702|00013777|[4. <=40]|[2. <=1500]|M|1|1|salud|5|1
201702|00013936|[5. <=45]|[4. <=3500]|M|1|1|salud|251|2
201702|00001381|[7. > 55]|[3. <=2500]|F|1|1|belleza|49|1
201703|00013572|[5. <=45]|[5. <=4500]|F|1|1|artcultura|362|2
201703|00036593|[1. <=25]||M|1|1|salud|1|1
201701|00005834|[5. <=45]|[3. <=2500]|F|1|0|belleza|35|1
201701|00021292|[2. <=30]|[2. <=1500]|M|1|1|salud|11|1
201701|00009554|[7. > 55]|[5. <=4500]|F|1|0|salud|426|5
201702|00025383|[6. <=55]|[2. <=1500]|F|1|0|salud|63|1
201702|00025535|[2. <=30]|[3. <=2500]|F|0|1|salud|23|1
201701|00010227|[3. <=35]|[3. <=2500]|F|1|1|salud|78|1
201702|00023493|[4. <=40]||M|0|1|salud|127|1
201702|00023509|[4. <=40]|[2. <=1500]|F|0|1|salud|7|1
201702|00023886|[2. <=30]|[2. <=1500]|F|1|0|salud|15|1
201704|00024717|[2. <=30]|[3. <=2500]|F|0|1|ropamoda|289|1
201702|00015371|[3. <=35]|[3. <=2500]|M|1|1|salud|13|1
201702|00004781|[7. > 55]|[4. <=3500]|F|1|0|salud|41|5
201701|00035441|[2. <=30]|[3. <=2500]|M|1|1|salud|193|4
201701|00035897|[2. <=30]|[3. <=2500]|F|1|1|salud|17|1
201704|00017454|[2. <=30]|[3. <=2500]|F|1|0|salud|104|1
201704|00025105|[6. <=55]|[3. <=2500]|F|0|1|salud|127|1
201702|00005440|[7. > 55]|[5. <=4500]|M|0|0|salud|17|1
201702|00005516|[7. > 55]|[3. <=2500]|M|1|0|salud|71|2
201701|00035920|[1. <=25]|[2. <=1500]|M|1|1|salud|29|1
201702|00002256|[7. > 55]|[3. <=2500]|F|1|1|salud|134|1
201704|00001189|[7. > 55]|[6. <=6000]|F|1|1|salud|436|3
201704|00000657|[6. <=55]|[4. <=3500]|M|1|0|salud|58|1
201703|00007074|[6. <=55]|[3. <=2500]|F|1|0|artcultura|80|5
201703|00000589|[7. > 55]|[8. > 8000]|F|1|1|salud|102|1
201703|00025372|[3. <=35]|[4. <=3500]|M|1|1|salud|48|1
201703|00019179|[1. <=25]|[2. <=1500]|F|0|0|salud|127|2
201703|00019431||||||artcultura|189|1
201703|00019431||||||salud|106|1
201704|00020586|[2. <=30]|[4. <=3500]|M|0|1|salud|409|2
201704|00026074|[4. <=40]|[3. <=2500]|F|1|1|salud|4|2
201704|00026802|[2. <=30]|[3. <=2500]|F|1|1|salud|38|2
201703|00032390|[5. <=45]|[3. <=2500]|M|0|0|ropamoda|180|2
201702|00011811|[1. <=25]|[2. <=1500]|M|1|1|salud|7|1
201702|00002764|[7. > 55]|[3. <=2500]|F|0|0|salud|314|2
201702|00004520|[7. > 55]|[4. <=3500]|F|1|0|artcultura|49|1
201702|00014685|[4. <=40]||F|1|0|salud|102|3
201704|00023996|[4. <=40]|[4. <=3500]|M|0|0|salud|108|2
201702|00015408|[6. <=55]|[3. <=2500]|F|1|1|salud|69|1
201702|00004745|[7. > 55]|[3. <=2500]|F|1|1|belleza|145|1
201702|00022271|[1. <=25]|[2. <=1500]|M|1|1|salud|3|1
201701|00009166|[4. <=40]|[5. <=4500]|F|1|1|salud|64|1
201702|00025008|[7. > 55]|[2. <=1500]|F|1|0|salud|175|2
201704|00000944|[6. <=55]|[3. <=2500]|M|1|1|artcultura|19|1
201702|00001516|[7. > 55]|[4. <=3500]|F|1|1|salud|63|2
201703|00035859|[1. <=25]|[2. <=1500]|M|1|1|salud|18|1
201703|00013094|[6. <=55]|[6. <=6000]|F|1|1|salud|26|1
201701|00010184|[3. <=35]|[4. <=3500]|M|0|1|prodpersondiv|521|1
201702|00009468|[3. <=35]|[3. <=2500]|F|1|1|salud|70|1
201701|00035877|[2. <=30]|[3. <=2500]|F|1|1|salud|19|1
201702|00009948|[4. <=40]|[3. <=2500]|M|1|1|salud|95|2
201702|00016674|[4. <=40]|[2. <=1500]|F|1|1|salud|9|1
201702|00010673||||||salud|34|1
201701|00036480|[3. <=35]||F|0|1|salud|609|1
201702|00013779|[2. <=30]|[2. <=1500]|F|1|1|salud|39|1
201702|00005363|[6. <=55]|[3. <=2500]|F|1|1|salud|109|1
201702|00018263|[2. <=30]||M|0|1|salud|6|1
201704|00006396|[4. <=40]|[4. <=3500]|F|1|1|salud|16|1
201704|00001600|[7. > 55]|[3. <=2500]|M|1|0|salud|117|1
201704|00000142|[7. > 55]|[7. <=8000]|M|1|1|ropamoda|52|1
201704|00000866|[7. > 55]|[3. <=2500]|M|1|1|salud|12|1
201703|00014698|[5. <=45]|[6. <=6000]|F|1|1|artcultura|35|1
201702|00015048|[4. <=40]|[3. <=2500]|M|1|0|salud|291|5
201704|00001996|[7. > 55]|[7. <=8000]|M|1|1|salud|26|2
201703|00030864|[1. <=25]|[1. <=700]|M|0|1|salud|7|1
201701|00036051|[2. <=30]|[2. <=1500]|F|0|1|salud|46|1
201704|00020337|[2. <=30]|[3. <=2500]|F|1|1|salud|25|1
201704|00026387|[2. <=30]|[3. <=2500]|F|1|1|salud|10|1
201702|00034169|[1. <=25]|[2. <=1500]|M|1|1|salud|37|1
201701|00009973|[6. <=55]|[6. <=6000]|M|0|1|salud|167|2
201702|00023137|[1. <=25]||F|1|1|salud|28|2
201701|00015084|[3. <=35]|[4. <=3500]|F|1|1|salud|20|1
201702|00005724|[5. <=45]|[4. <=3500]|F|1|1|salud|107|1
201703|00024473|[3. <=35]|[2. <=1500]|F|1|1|salud|10|1
201703|00025092|[6. <=55]|[3. <=2500]|M|1|1|salud|69|3
201701|00027092|[2. <=30]|[3. <=2500]|M|1|1|salud|0|1
201703|00019400|[3. <=35]|[2. <=1500]|F|0|1|salud|110|1
201703|00034142|[3. <=35]|[3. <=2500]|M|1|1|salud|57|2
201702|00010008|[5. <=45]||M|0|0|salud|195|1
201702|00017375|[6. <=55]|[3. <=2500]|F|1|1|salud|68|2
201701|00002631|[6. <=55]|[7. <=8000]|M|0|1|salud|1|1
201702|00000017|[7. > 55]|[8. > 8000]|M|1|0|salud|456|4
201702|00008640|[3. <=35]|[3. <=2500]|F|1|1|salud|33|1
201701|00013593|[4. <=40]|[2. <=1500]|F|0|1|salud|74|1
201702|00011008|[5. <=45]|[3. <=2500]|F|0|1|salud|34|2
201702|00023041|[1. <=25]|[3. <=2500]|F|1|1|salud|24|1
201701|00009680|[4. <=40]|[5. <=4500]|F|1|1|artcultura|34|1
201702|00011713|[3. <=35]|[3. <=2500]|M|0|1|salud|49|1
201703|00037087|[1. <=25]|[2. <=1500]|M|1|1|salud|50|1
201703|00013688|[5. <=45]|[3. <=2500]|F|1|1|salud|50|1
201703|00013977|[4. <=40]|[2. <=1500]|M|0|1|salud|221|1
201704|00000017|[7. > 55]|[8. > 8000]|M|1|0|salud|358|3
201704|00019671|[6. <=55]|[3. <=2500]|F|1|1|salud|43|1
201704|00007842|[3. <=35]|[3. <=2500]|M|1|1|salud|30|1
201701|00000072|[7. > 55]|[3. <=2500]|M|1|1|salud|1564|8
201701|00000199|[7. > 55]|[8. > 8000]|M|1|0|financiero|900|1
201702|00009142|[6. <=55]|[4. <=3500]|M|1|1|salud|400|5
201702|00010338||||||transplaerea|438|1
201703|00004974|[5. <=45]|[6. <=6000]|M|1|1|clubmkt|35|1
201701|00015095|[3. <=35]||M|1|1|entretenimiento|21|1
201703|00000199|[7. > 55]|[8. > 8000]|M|1|0|financiero|900|1
201703|00006329|[4. <=40]|[8. > 8000]|M|0|1|enseñanza|80|1
201702|00005826|[5. <=45]|[6. <=6000]|F|0|1|clubmkt|35|1
201701|00008111|[7. > 55]|[4. <=3500]|F|1|0|transplaerea|292|1
201701|00036037|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|15|1
201702|00009701|[6. <=55]|[3. <=2500]|F|1|0|salud|761|6
201611|00005389|[4. <=40]|[3. <=2500]|F|1|1|salud|70|1
201702|00024325|[3. <=35]|[2. <=1500]|M|1|1|salud|80|1
201702|00024476|[2. <=30]|[2. <=1500]|F|1|1|enseñanza|1693|1
201702|00011666|[6. <=55]|[2. <=1500]|F|1|1|salud|111|1
201703|00000072|[7. > 55]|[3. <=2500]|M|1|1|salud|40|1
201703|00007537|[6. <=55]|[4. <=3500]|M|0|0|entretenimiento|350|1
201702|00004257|[6. <=55]|[4. <=3500]|M|0|1|salud|750|4
201702|00015095|[3. <=35]||M|1|1|enseñanza|525|1
201702|00015604|[3. <=35]|[3. <=2500]|F|1|1|salud|428|1
201704|00019593|[3. <=35]|[4. <=3500]|F|1|1|salud|47|1
201703|00012310|[7. > 55]||M|1|1|financiero|2220|1
201704|00000471|[7. > 55]|[3. <=2500]|F|1|0|salud|307|1
201703|00013503|[5. <=45]|[3. <=2500]|F|1|0|enseñanza|608|2
201702|00014092|[3. <=35]|[2. <=1500]|M|1|0|salud|273|3
201701|00002434|[5. <=45]|[4. <=3500]|F|1|1|enseñanza|800|1
201702|00017284|[5. <=45]|[2. <=1500]|M|1|1|profdiverso|11|1
201702|00017317|[4. <=40]|[4. <=3500]|F|1|1|enseñanza|203|1
201702|00000637|[7. > 55]|[5. <=4500]|F|1|0|salud|143|1
201702|00000827||[5. <=4500]|M|1|0|salud|4409|1
201702|00000837|[6. <=55]|[3. <=2500]|F|1|1|enseñanza|295|1
201701|00022201|[3. <=35]|[3. <=2500]|F|1|1|salud|155|2
201702|00024898|[1. <=25]|[2. <=1500]|M|0|1|clubmkt|35|1
201702|00016781|[5. <=45]|[4. <=3500]|F|1|1|salud|27|1
201703|00013115|[4. <=40]|[4. <=3500]|F|1|1|salud|70|2
201703|00007565|[3. <=35]|[3. <=2500]|F|1|0|salud|106|3
201704|00009468|[3. <=35]|[3. <=2500]|F|1|1|salud|30|1
201704|00009571|[6. <=55]|[6. <=6000]|M|0|1|salud|186|2
201704|00009711|[3. <=35]|[4. <=3500]|M|1|1|salud|91|1
201703|00023283|[3. <=35]|[3. <=2500]|M|1|1|entretenimiento|50|1
201704|00008676|[4. <=40]|[4. <=3500]|M|1|0|salud|15|2
201704|00010141|[7. > 55]|[2. <=1500]|F|0|1|clubmkt|31|1
201703|00030975|[2. <=30]|[3. <=2500]|M|0|1|salud|21|1
201702|00000071|[7. > 55]|[3. <=2500]|M|1|0|salud|28|1
201702|00000466||[4. <=3500]|M|1|1|salud|69|2
201704|00018089|[4. <=40]|[2. <=1500]|M|1|0|salud|13|1
201704|00018149|[1. <=25]|[3. <=2500]|F|0|1|belleza|140|1
201701|00022762|[6. <=55]|[2. <=1500]|M|1|1|salud|77|2
201703|00000017|[7. > 55]|[8. > 8000]|M|1|0|salud|580|5
201702|00005689|[6. <=55]|[3. <=2500]|F|1|1|salud|20|1
201703|00006797|[5. <=45]|[6. <=6000]|M|1|1|belleza|26|1
201703|00024735|[2. <=30]|[3. <=2500]|M|1|1|salud|24|3
201703|00018520|[3. <=35]|[3. <=2500]|M|1|1|salud|54|1
201702|00032323|[7. > 55]|[3. <=2500]|F|1|1|tiendadepar|220|2
201702|00026320||||||belleza|50|1
201701|00008196|[7. > 55]|[4. <=3500]|F|1|1|belleza|185|2
201702|00027060|[1. <=25]|[2. <=1500]|M|1|1|salud|43|1
201702|00027087|[2. <=30]|[8. > 8000]|F|0|1|ropamoda|370|2
201703|00030751|[1. <=25]|[2. <=1500]|M|1|1|salud|16|1
201701|00030387|[3. <=35]|[3. <=2500]|M|1|1|salud|24|1
201701|00030868|[1. <=25]|[2. <=1500]|F|1|1|salud|7|1
201702|00009309|[3. <=35]|[3. <=2500]|F|0|0|salud|51|1
201702|00009547|[4. <=40]||M|1|1|salud|21|1
201703|00004995|[6. <=55]|[8. > 8000]|F|1|0|belleza|1202|5
201703|00027725|[2. <=30]|[3. <=2500]|M|1|1|salud|3|1
201703|00032293|[1. <=25]||F|1|1|salud|15|1
201703|00032558|[4. <=40]|[2. <=1500]|F|1|0|salud|73|1
201702|00015987|[3. <=35]|[3. <=2500]|M|1|1|salud|7|1
201702|00015993|[3. <=35]|[2. <=1500]|M|1|0|salud|116|1
201704|00021028|[3. <=35]|[3. <=2500]|M|0|1|salud|8|1
201704|00018427|[5. <=45]|[3. <=2500]|M|0|1|salud|27|1
201704|00021811|[1. <=25]|[2. <=1500]|F|1|1|salud|89|2
201703|00035164|[1. <=25]|[2. <=1500]|M|0|1|salud|18|1
201704|00005648|[4. <=40]|[4. <=3500]|M|1|1|salud|101|4
201703|00036802|[1. <=25]|[2. <=1500]|F|1|1|salud|18|1
201702|00014455||||||salud|452|1
201702|00002318|[6. <=55]|[6. <=6000]|M|0|1|salud|35|1
201702|00008694|[6. <=55]|[2. <=1500]|M|1|1|salud|171|4
201702|00000604|[7. > 55]|[4. <=3500]|M|0|0|salud|67|1
201702|00014311|[7. > 55]|[3. <=2500]|M|0|1|salud|65|1
201701|00021979|[2. <=30]|[4. <=3500]|F|0|1|belleza|200|1
201702|00005133|[7. > 55]|[4. <=3500]|M|1|1|salud|27|1
201702|00005360|[6. <=55]|[3. <=2500]|F|1|0|salud|31|1
201702|00017597|[4. <=40]||M|0|1|salud|15|1
201702|00011149|[4. <=40]|[2. <=1500]|M|1|1|salud|10|1
201701|00014177|[2. <=30]|[4. <=3500]|F|1|1|salud|48|1
201702|00011818|[2. <=30]|[3. <=2500]|M|1|1|salud|35|2
201702|00025629|[4. <=40]|[2. <=1500]|M|1|0|salud|8|1
201702|00025802|[2. <=30]|[3. <=2500]|F|1|1|salud|24|1
201701|00009837|[6. <=55]|[3. <=2500]|M|0|1|salud|123|1
201702|00023165|[7. > 55]|[3. <=2500]|F|1|1|salud|21|1
201704|00018370|[6. <=55]|[6. <=6000]|F|1|1|salud|87|3
201702|00014940|[3. <=35]|[3. <=2500]|M|1|1|salud|8|1
201702|00004901|[6. <=55]|[6. <=6000]|M|1|1|belleza|123|1
201704|00019460|[5. <=45]|[5. <=4500]|M|0|1|salud|13|1
201703|00029830|[2. <=30]|[2. <=1500]|F|0|1|salud|86|1
201704|00024950|[2. <=30]|[3. <=2500]|F|1|1|salud|28|1
201704|00025367|[4. <=40]|[5. <=4500]|F|1|1|salud|44|1
201704|00006305|[6. <=55]|[5. <=4500]|F|0|1|salud|38|1
201703|00013969|[3. <=35]|[3. <=2500]|M|1|1|salud|56|1
201704|00000080|[7. > 55]|[6. <=6000]|F|1|1|artcultura|69|1
201701|00026224|[3. <=35]|[2. <=1500]|M|0|1|salud|28|1
201704|00000920|[6. <=55]|[3. <=2500]|M|1|1|salud|103|4
201704|00007091|[7. > 55]|[4. <=3500]|M|0|1|salud|8|1
201704|00007282|[7. > 55]|[3. <=2500]|M|1|1|belleza|67|1
201703|00006166|[4. <=40]|[3. <=2500]|F|1|1|salud|49|1
201702|00005319|[5. <=45]|[6. <=6000]|F|0|0|salud|164|1
201702|00005341|[7. > 55]||M|1|1|salud|437|2
201703|00018625|[2. <=30]|[3. <=2500]|F|1|1|salud|2|2
201703|00024384|[7. > 55]|[3. <=2500]|F|1|1|artcultura|41|1
201703|00025098|[2. <=30]|[3. <=2500]|M|1|1|salud|82|1
201703|00025200||||||salud|10|1
201702|00005648|[4. <=40]|[4. <=3500]|M|1|1|salud|79|3
201702|00005715|[4. <=40]|[4. <=3500]|M|0|1|salud|24|1
201702|00000506|[6. <=55]||F|1|0|artcultura|13|1
201702|00000506|[6. <=55]||F|1|0|belleza|117|2
201704|00017873|[5. <=45]|[3. <=2500]|F|1|0|salud|109|1
201701|00013967|[4. <=40]|[3. <=2500]|M|0|1|salud|12|1
201702|00010453|[5. <=45]|[4. <=3500]|F|1|0|salud|17|1
201702|00031490|[5. <=45]|[2. <=1500]|M|1|1|salud|100|1
201702|00022685|[3. <=35]|[7. <=8000]|F|1|1|salud|327|5
201702|00032680|[2. <=30]|[4. <=3500]|F|1|1|salud|147|1
201702|00032845|[6. <=55]|[2. <=1500]|M|1|1|salud|90|1
201702|00033719|[4. <=40]|[2. <=1500]|F|1|0|salud|97|2
201701|00009894||||||belleza|230|1
201703|00012154|[5. <=45]|[6. <=6000]|F|0|1|artcultura|109|2
201703|00012722|[5. <=45]|[3. <=2500]|M|1|0|salud|13|1
201704|00000573||[3. <=2500]|F|0|0|salud|214|1
201702|00014190|[3. <=35]|[3. <=2500]|F|1|1|salud|14|1
201702|00002201|[7. > 55]|[5. <=4500]|F|1|1|salud|51|2
201702|00005246|[6. <=55]|[3. <=2500]|M|1|1|belleza|20|1
201704|00016886||||||salud|161|3
201702|00030788|[2. <=30]|[4. <=3500]|M|1|1|financiero|708|2
201611|00005375|[4. <=40]|[5. <=4500]|M|0|1|prodpersondiv|23|1
201702|00031981|[1. <=25]||M|0|1|prodlocal|32|2
201702|00014436|[3. <=35]|[2. <=1500]|M|1|1|financiero|20|3
201702|00008935|[7. > 55]|[3. <=2500]|M|1|0|salud|24|1
201702|00024344|[7. > 55]|[3. <=2500]|F|1|1|financiero|92|1
201704|00016897|[2. <=30]|[3. <=2500]|F|1|1|prodpersondiv|54|1
201701|00023434|[2. <=30]|[2. <=1500]|M|1|1|prodlocal|62|2
201703|00019282|[3. <=35]|[3. <=2500]|M|0|1|ropamoda|211|1
201703|00019079|[4. <=40]|[7. <=8000]|M|0|1|vehrep|78|1
201703|00025934|[3. <=35]|[2. <=1500]|M|1|0|financiero|324|1
201702|00023997|[5. <=45]|[4. <=3500]|M|1|1|financiero|1341|3
201703|00005184|[5. <=45]|[6. <=6000]|F|0|1|ropamoda|1485|2
201702|00028871|[1. <=25]|[3. <=2500]|F|1|1|transplaerea|8|1
201702|00009358|[7. > 55]|[3. <=2500]|M|1|1|prodlocal|23|1
201703|00009957|[3. <=35]|[3. <=2500]|F|1|1|financiero|32|2
201702|00016042|[2. <=30]|[2. <=1500]|M|1|1|prodlocal|19|2
201702|00017832|[6. <=55]|[4. <=3500]|F|1|0|financiero|275|2
201701|00017425|[5. <=45]|[4. <=3500]|F|1|0|prodlocal|6|2
201612|00000054|[7. > 55]|[8. > 8000]|M|1|1|salud|1458|2
201702|00008321|[7. > 55]|[3. <=2500]|M|1|0|vehrep|355|1
201612|00009892|[7. > 55]|[3. <=2500]|F|1|0|ropamoda|50|1
201611|00030288||||||prodlocal|847|5
201612|00009124|[4. <=40]|[3. <=2500]|M|1|1|prodpersondiv|34|1
201702|00004672|[4. <=40]|[3. <=2500]|M|1|1|financiero|44|1
201612|00025651|[3. <=35]|[3. <=2500]|F|1|1|prodpersondiv|63|1
201702|00009470|[5. <=45]|[6. <=6000]|M|1|1|financiero|871|1
201702|00008524|[6. <=55]|[3. <=2500]|F|0|0|ropamoda|89|1
201701|00002695|[6. <=55]|[2. <=1500]|F|1|1|financiero|255|1
201703|00023886|[2. <=30]|[2. <=1500]|F|1|0|ropamoda|28|1
201701|00025651|[3. <=35]|[3. <=2500]|F|1|1|transplaerea|12|2
201703|00037217|[2. <=30]|[3. <=2500]|F|1|1|financiero|16|1
201701|00002067|[6. <=55]|[4. <=3500]|M|1|1|financiero|1455|3
201704|00008658|[7. > 55]|[3. <=2500]|F|1|1|prodpersondiv|145|1
201703|00015658|[7. > 55]|[4. <=3500]|F|1|0|ropamoda|147|1
201701|00025651|[3. <=35]|[3. <=2500]|F|1|1|financiero|30|1
201611|00008878|[4. <=40]|[5. <=4500]|M|1|1|vehrep|698|1
201701|00011488|[7. > 55]|[2. <=1500]|M|0|1|financiero|1000|1
201702|00009297|[4. <=40]|[2. <=1500]|M|1|1|prodlocal|30|1
201702|00015484|[4. <=40]|[3. <=2500]|F|1|1|financiero|12|1
201702|00008484|[5. <=45]|[4. <=3500]|M|1|1|financiero|112|1
201703|00006070|[6. <=55]|[5. <=4500]|M|1|1|financiero|182|1
201702|00010117|[3. <=35]|[7. <=8000]|M|1|1|prodpersondiv|182|1
201703|00010710|[7. > 55]|[4. <=3500]|M|1|1|financiero|283|2
201704|00019512|[3. <=35]|[2. <=1500]|M|0|0|salud|7|1
201702|00000190|[7. > 55]|[4. <=3500]|M|1|0|salud|245|3
201703|00017832|[6. <=55]|[4. <=3500]|F|1|0|salud|18|1
201701|00023044||||||salud|43|2
201701|00023229|[2. <=30]|[2. <=1500]|M|1|1|salud|58|3
201703|00017357|[4. <=40]|[3. <=2500]|M|1|0|salud|38|2
201703|00000345|[7. > 55]|[4. <=3500]|M|1|1|salud|2|1
201701|00008378|[5. <=45]|[3. <=2500]|F|1|0|salud|5|1
201701|00008551||||||salud|41|1
201703|00000619|[6. <=55]|[3. <=2500]|M|1|0|salud|86|1
201703|00007604|[6. <=55]|[4. <=3500]|F|1|1|salud|24|1
201703|00018319|[7. > 55]|[3. <=2500]|F|1|0|salud|206|2
201701|00026527|[2. <=30]|[2. <=1500]|M|1|1|salud|12|2
201704|00026483|[2. <=30]|[3. <=2500]|F|1|1|salud|6|1
201703|00032832|[1. <=25]|[2. <=1500]|F|0|0|artcultura|10|1
201704|00021013|[1. <=25]|[3. <=2500]|M|1|1|salud|12|1
201704|00021029|[5. <=45]|[7. <=8000]|M|0|1|salud|34|1
201703|00031706|[4. <=40]|[2. <=1500]|F|1|0|salud|12|1
201704|00018405|[3. <=35]|[2. <=1500]|F|1|1|salud|50|1
201704|00018642|[3. <=35]|[2. <=1500]|F|0|1|salud|6|1
201704|00022433|[4. <=40]|[3. <=2500]|M|1|0|salud|8|1
201704|00019365|[7. > 55]|[3. <=2500]|F|1|0|salud|63|1
201704|00019899|[7. > 55]|[4. <=3500]|F|1|1|salud|230|2
201702|00006094|[7. > 55]|[2. <=1500]|M|1|0|salud|28|1
201702|00006269|[7. > 55]|[4. <=3500]|M|1|1|salud|53|1
201704|00001535|[7. > 55]|[3. <=2500]|F|1|1|salud|29|2
201704|00001614|[7. > 55]|[4. <=3500]|F|1|0|salud|75|1
201704|00000738|[7. > 55]|[2. <=1500]|F|1|0|salud|64|1
201703|00014997|[3. <=35]|[4. <=3500]|F|1|1|salud|20|1
201702|00002752|[4. <=40]|[4. <=3500]|M|1|1|salud|17|1
201702|00003079|[6. <=55]|[8. > 8000]|M|0|1|entretenimiento|60|1
201703|00007078|[6. <=55]|[2. <=1500]|M|1|1|belleza|6|1
201703|00007288|[7. > 55]|[3. <=2500]|F|1|0|salud|37|1
201701|00017497|[2. <=30]|[3. <=2500]|F|1|1|salud|50|1
201703|00004083|[5. <=45]|[4. <=3500]|F|0|1|salud|38|3
201702|00027468|[1. <=25]|[2. <=1500]|M|0|1|salud|22|1
201702|00035577|[1. <=25]||F|0|0|salud|40|1
201701|00030433||||||ropamoda|35|1
201702|00019073|[5. <=45]|[3. <=2500]|M|0|0|salud|72|1
201703|00004798|[6. <=55]|[8. > 8000]|M|1|1|artcultura|35|2
201701|00029892|[4. <=40]||M|1|0|salud|61|2
201701|00029919|[2. <=30]||M|1|1|salud|5|1
201703|00026860|[2. <=30]|[2. <=1500]|F|1|1|salud|468|7
201703|00004846|[5. <=45]|[3. <=2500]|M|1|1|salud|10|1
201703|00005021|[5. <=45]|[3. <=2500]|M|1|1|artcultura|396|1
201701|00007400|[4. <=40]|[3. <=2500]|M|1|1|transplaerea|120|1
201701|00003492|[4. <=40]|[4. <=3500]|M|0|1|profdiverso|98|2
201702|00002839|[7. > 55]|[6. <=6000]|F|1|0|entretenimiento|1571|1
201702|00015526|[7. > 55]|[2. <=1500]|M|1|0|prodpersondiv|150|1
201701|00002185|[6. <=55]|[4. <=3500]|M|0|1|transplaerea|196|1
201702|00008935|[7. > 55]|[3. <=2500]|M|1|0|prodpersondiv|180|1
201701|00021575|[2. <=30]|[4. <=3500]|M|1|1|entretenimiento|300|1
201701|00035412|[2. <=30]|[3. <=2500]|M|1|1|transplaerea|20|1
201702|00005910|[5. <=45]|[3. <=2500]|M|0|1|transplaerea|46|1
201701|00022947|[3. <=35]|[4. <=3500]|F|1|0|salud|3327|1
201703|00000728|[7. > 55]|[3. <=2500]|F|1|1|salud|513|1
201703|00032407|[2. <=30]|[3. <=2500]|M|1|1|entretenimiento|220|1
201704|00027467|[5. <=45]|[4. <=3500]|M|1|1|entretenimiento|1392|1
201701|00027526|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|160|1
201701|00027662|[5. <=45]|[6. <=6000]|M|1|1|transplaerea|85|1
201703|00005411|[5. <=45]|[3. <=2500]|M|0|1|transplaerea|191|1
201702|00018512|[2. <=30]|[2. <=1500]|F|1|1|prodpersondiv|140|1
201701|00006552|[7. > 55]|[3. <=2500]|F|1|0|transplaerea|93|1
201702|00035268|[2. <=30]|[2. <=1500]|M|1|1|prodpersondiv|150|1
201702|00035387|[1. <=25]|[2. <=1500]|M|1|1|entretenimiento|50|1
201612|00012278|[4. <=40]|[5. <=4500]|F|1|1|entretenimiento|2763|2
201703|00020645|[3. <=35]|[5. <=4500]|M|1|1|transplaerea|400|1
201703|00027266|[5. <=45]|[3. <=2500]|F|1|1|prodpersondiv|69|1
201702|00003263|[6. <=55]|[4. <=3500]|M|1|1|transplaerea|140|1
201702|00034112|[6. <=55]|[3. <=2500]|F|0|1|transplaerea|624|3
201703|00004122|[6. <=55]|[8. > 8000]|M|1|1|entretenimiento|482|1
201703|00003785|[6. <=55]|[3. <=2500]|M|1|1|prodpersondiv|3843|2
201701|00001861|[7. > 55]|[4. <=3500]|M|1|1|transplaerea|105|1
201702|00013716|[6. <=55]|[3. <=2500]|M|0|1|prodpersondiv|24|1
201701|00012375|[4. <=40]|[3. <=2500]|F|0|1|prodpersondiv|70|1
201701|00005353|[7. > 55]|[3. <=2500]|F|1|1|transplaerea|70|1
201704|00006821|[6. <=55]|[6. <=6000]|M|1|1|transplaerea|480|1
201701|00032927|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|160|1
201703|00034112|[6. <=55]|[3. <=2500]|F|0|1|transplaerea|8|1
201703|00015549|[4. <=40]|[4. <=3500]|F|0|0|transplaerea|90|1
201611|00009205|[5. <=45]|[3. <=2500]|F|0|1|prodpersondiv|3|1
201703|00004643||||||prodpersondiv|350|1
201702|00015390|[7. > 55]|[2. <=1500]|M|1|0|transplaerea|101|1
201701|00008035|[5. <=45]|[4. <=3500]|F|0|1|transplaerea|240|1
201611|00005222|[5. <=45]|[7. <=8000]|M|1|1|transplaerea|90|1
201703|00036014|[3. <=35]|[3. <=2500]|F|1|1|prodpersondiv|50|1
201701|00013131|[7. > 55]|[4. <=3500]|M|1|1|transplaerea|280|1
201702|00024381|[3. <=35]|[3. <=2500]|M|1|1|transplaerea|2039|2
201703|00031735|[2. <=30]|[3. <=2500]|M|1|1|salud|7|1
201703|00027888|[2. <=30]|[3. <=2500]|F|0|1|salud|60|1
201701|00020043|[1. <=25]|[2. <=1500]|F|1|1|salud|145|1
