cliente|edad|ingreso|sexo|flgLimaprov|trxAplus|trxAtm|trxBcaex|trxBm|trxBxi|trxIvr|trxPostc|trxPostd|trxSalex|trxSbt|trxVent|trx
00009713|[4. <=40]|[2. <=1500]|M|1|0|93|0|162|0|25.000000000000004|0|29|4|17|2|332
00009734|[3. <=35]|[5. <=4500]|M|0|0|206|5|0|0|0|2|0|0|1|2|216
00009749|[4. <=40]|[6. <=6000]|M|0|0.99999999999999989|77|0|476|420|3.9999999999999996|0|3|0|7.9999999999999991|9|998
00009755|[4. <=40]|[1. <=700]|F|1|0|7|0|60|0|3|0|2|0|4|0|76
00009783|[3. <=35]|[1. <=700]|M|0|0|17|0|0|0|0|0|0|0|0|0|17
00009793|[3. <=35]|[2. <=1500]|M|0|0|147|6|0|0|3.9999999999999996|0|0.99999999999999989|0|3|0|161
00009805|[7. > 55]|[5. <=4500]|F|1|0|11|6|0|0|0|0|0|7|1|2|27
00009825|[4. <=40]|[4. <=3500]|M|1|0|49|0|0|0|2|12|0|0|5|4|72
00009832|[7. > 55]|[1. <=700]|M|1|0|4|0|0|0|0|0|0|10|7|0|21
00009891|[7. > 55]|[5. <=4500]|M|1|0|17|0|0|0|1|0|0|1|6|0|25
00009909|[4. <=40]|[3. <=2500]|F|0|0|106|0|0|0|0|0|0|0|0|0|106
00009910|[3. <=35]|[3. <=2500]|F|1|0|36|0|292|77|10|0|43|0|4|0|462
00009932|[7. > 55]|[3. <=2500]|M|1|0|32|5|0|0|0|1|0|0|1|5|44
00009937|[6. <=55]|[3. <=2500]|M|1|0|117|0|0|0|0|0|5|3|0|2|127
00009945|[6. <=55]|[3. <=2500]|M|1|0|137|0|0|0|0|0|0|0|0|0|137
00011998|[3. <=35]|[3. <=2500]|M|1|18|269|1|7661|1977|2|62|158|2|7.0000000000000009|80|10237
00012005|[2. <=30]|[2. <=1500]|F|0|0|47|0|0|0|0|0|0|0|0|3|50
00012023|[2. <=30]|[4. <=3500]|M|1|0|98|6|135|0|0|0|3|1|1|0|244
00012041|[4. <=40]|[3. <=2500]|F|1|0|0|0|0|59|2|0|0|0|8|0|69
00012051|[4. <=40]|[2. <=1500]|M|0|0|61|0|0|0|0|0|0|0|2|11|74
00012079|[2. <=30]|[2. <=1500]|M|0|0|21|2|0|0|0|0|0|0|1|0|24
00012095|[5. <=45]|[5. <=4500]|F|0|0|79|0|0|1.9999999999999998|0|0|3|12|0|1.9999999999999998|98
00012098|[2. <=30]|[2. <=1500]|M|1|0|28.000000000000004|1|1540|0|0|0|27|0|4|16|1616
00012099|[6. <=55]|[2. <=1500]|M|0|0|84|0|0|0|0|0|46|1|0|0|131
00012103|[4. <=40]|[6. <=6000]|F|1|12|140|18|652|11|32|7|18|2|22|9|923
00012113|[3. <=35]|[2. <=1500]|M|1|0|27|0|124|28|0|0|28|0|2|0|209
00012150|[2. <=30]|[3. <=2500]|M|1|0|2|0|202|17|7|4|0|0|8|0|240
00012186|[3. <=35]|[2. <=1500]|F|1|0|14|13|0|107|47|0|0|0|2|0|183
00012192|[6. <=55]|[1. <=700]|M|0|0|13|1|0|0|0|0|1|0|1|0|16
00012196|[6. <=55]|[2. <=1500]|F|1|0|276|0|0|0|0|13|3|0|0|42|334
00012201|[2. <=30]|[2. <=1500]|F|1|0|12|0|0|0|0|0|0|0|1|0|13
00012210|[7. > 55]|[3. <=2500]|F|1|0|33|0|0|0|0|0|2|2|0|4|41
00012246|[4. <=40]|[2. <=1500]|M|1|0|80|34|1959|56.000000000000007|4|0|36|2|6|5|2182
00012258|[2. <=30]|[4. <=3500]|M|0|0|10|35|0|0|1.9999999999999998|0|0|0|0.99999999999999989|0.99999999999999989|49
00012262|[2. <=30]|[2. <=1500]|M|1|0|270|3|0|0|0|0|21.000000000000004|6|0|0|300
00012264|[2. <=30]|[4. <=3500]|M|1|0|190.99999999999997|1|0|2528|8|8|23|3|16|2|2780
00012271|[4. <=40]|[2. <=1500]|M|0|0|21|0|0|0|0|0|1|32|4|2|60
00012275|[3. <=35]|[2. <=1500]|F|1|0|137|2|0|0|0|0|27.000000000000004|0|2|0|168
00012286|[6. <=55]|[3. <=2500]|M|0|0|85|0|0|0|0|0|16|1|0|3|105
00012301|[3. <=35]|[1. <=700]|F|0|0|4|0|0|35|0|0|17|2|1|0|59
00012311|[7. > 55]|[3. <=2500]|M|0|4|103|1|0|0|0|0|0|24|1|3|136
00012316|[2. <=30]|[4. <=3500]|M|1|0|1|0|0|0|1|52|0|0|6|1|61
00012320|[7. > 55]|[2. <=1500]|F|0|0|40|0|0|0|0|0|0|0|0|0|40
00012349|[7. > 55]|[6. <=6000]|M|1|0|167|0|0|0|0|0|32|0|0|2|201
00012353|[6. <=55]|[2. <=1500]|M|0|2|13|0|0|0|0|0|0|11|1|5|32
00023846|[3. <=35]|[2. <=1500]|M|0|0|15.000000000000002|26|698|158|3|0|4|0|2|0|906
00023854|[5. <=45]|[4. <=3500]|F|0|12|111|21|195|18|4|7|34|36|28|16|482
00023861|[3. <=35]|[1. <=700]|F|0|0|18|18|236|0|0|0|3|2|0|0|277
00023885|[5. <=45]|[3. <=2500]|M|0|0|230|22|0|190|1|0|0|42|2|0|487
00023886|[2. <=30]|[2. <=1500]|F|0|0|143|12|0|0|2|0|67|0|2|1|227
00023896|[7. > 55]|[3. <=2500]|F|1|0|4|0|0|0|0|0|0|0|0|7|11
00023904|[3. <=35]|[2. <=1500]|M|0|0|39|0|0|0|4|0|2|0|3|3|51
00023910|[2. <=30]|[1. <=700]|M|1|0|9|1|0|0|0|0|0|0|0|0|10
00023912|[6. <=55]|[2. <=1500]|M|1|0|31|17|0|0|0|0|0|0|0|0|48
00023924|[1. <=25]|[2. <=1500]|M|0|16|32|8|0|71|0|0|0|1|2|1|131
00023937|[2. <=30]|[3. <=2500]|F|1|2|122|6.0000000000000009|0|519|0|0|4|1|1|7|662
00023939|[4. <=40]|[3. <=2500]|F|1|6|38|28|0|0|0|17|3|0|15|2|109
00023943|[3. <=35]|[3. <=2500]|M|0|11|27|0|0|0|0|0|0|1|0|0|39
00023971|[3. <=35]|[2. <=1500]|F|1|0|64|0|0|0|8|0|0|0|4|8|84
00023976|[7. > 55]|[2. <=1500]|M|0|12|3|42|0|0|0|0|0|0|0|4|61
00023992|[1. <=25]|[3. <=2500]|M|0|2|0|0|0|0|0|14|0|0|3|0|19
00024017|[5. <=45]|[2. <=1500]|M|1|0|181|0|0|0|3|47|0|0|2|0|233
00024042|[1. <=25]|[2. <=1500]|F|1|0|81|2|0|280|0|0|6.0000000000000009|0|0|0|369
00024052|[1. <=25]|[3. <=2500]|F|1|2|114|7|1324|2608|1|58|40|0|5|2|4161
00024059|[1. <=25]|[2. <=1500]|M|1|0|108|28|277|10|2|0|6|4|0|0|435
00024073|[2. <=30]|[2. <=1500]|M|0|0|14|2|0|0|4|0|0|0|2|0|22
00024099|[2. <=30]|[4. <=3500]|F|1|0|57|0|0|0|0|0|8|0|0|0|65
00024114|[3. <=35]|[2. <=1500]|F|0|0|61|0|0|1418|6|89|17|0|14.999999999999998|0|1606
00024117|[2. <=30]|[2. <=1500]|M|1|2|63|7|811|27|20|0|38|6|4|0|978
00024124|[1. <=25]|[1. <=700]|M|1|0|116.00000000000001|0|1202|220|2|0|111.99999999999999|0|2|2|1656
00024129|[4. <=40]|[2. <=1500]|M|1|0|15|0|0|18|0|0|0|4|0|0|37
00024135|[1. <=25]|[3. <=2500]|M|1|0|87|2|0|0|0|0|22|0|1|0|112
00024139|[2. <=30]|[2. <=1500]|M|1|0|42|1|0|0|0|0|16|6|2|0|67
00024178|[1. <=25]|[2. <=1500]|M|1|0|35|1|489.00000000000006|154|0|0|4|0|0|0|683
00024179|[2. <=30]|[4. <=3500]|M|1|0|124|0|371|0|55|0|1|0|6|0|557
00011755|[7. > 55]|[2. <=1500]|M|0|0|32|0|0|0|0|0|0|0|0|0|32
00011760|[3. <=35]|[3. <=2500]|M|1|0|243|0|607|0|0|0|0|4|5|0|859
00011762|[6. <=55]|[1. <=700]|M|0|0|13|0|0|0|0|0|0|2|2|0|17
00011771|[6. <=55]|[2. <=1500]|M|0|0|30|2|0|0|0|0|0|0|1|1|34
00011774|[7. > 55]|[1. <=700]|M|0|0|15|0|0|0|0|0|0|0|0|3|18
00011778|[4. <=40]|[7. <=8000]|M|0|3|96|47|1960|0|6|0|119|1|5|6|2243
00011819|[2. <=30]|[5. <=4500]|F|1|1|15|0|176|521|5|64|34|0|13.000000000000002|1|830
00011828|[3. <=35]|[3. <=2500]|F|1|4|112|1|400|690|12|0|84|3|13.000000000000002|2|1321
00011829|[2. <=30]|[1. <=700]|M|0|0|3|1|0|13|3|0|0|2|1|1|24
00011855|[3. <=35]|[3. <=2500]|F|1|0|117|0|0|0|2|0|0|1|4|0|124
00011860|[6. <=55]|[2. <=1500]|F|0|0|10|11|0|0|0|0|4|10|0|0|35
00011878|[4. <=40]|[4. <=3500]|F|0|0|20|0|0|0|12|0|0|0|0|1|33
00011912|[6. <=55]|[2. <=1500]|M|0|0|175|0|294|1|0|0|6|1|2|1|480
00011923|[2. <=30]|[1. <=700]|F|1|0|30|1|332|0|0|0|1|0|1|0|365
00011931|[2. <=30]|[1. <=700]|F|1|0|11|2|0|0|1|0|2|1|1|0|18
00011945|[6. <=55]|[4. <=3500]|M|1|0|36|0|0|152|0|0|1|1|0|8|198
00011952|[7. > 55]|[3. <=2500]|M|1|0|18|5|244|166|77|0|0|0|46|20|576
00011975|[4. <=40]|[4. <=3500]|M|0|0|62|0|0|0|0|0|0|11.000000000000002|0|12|85
00011992|[5. <=45]|[3. <=2500]|M|1|0|65|13|0|0|0|0|0|0|2|9|89
00011994|[2. <=30]|[2. <=1500]|M|1|0|71|5|0|61|0|0|0|1|3|5|146
00012014|[7. > 55]|[2. <=1500]|M|1|0|15|13|0|0|0|0|0|0|0|0|28
00012018|[4. <=40]|[1. <=700]|F|1|0|34|0|57|4|2|0|6|2|14|3|122
00012032|[5. <=45]|[2. <=1500]|M|0|0|16|9|0|0|0|0|0|0|0|1|26
00012044|[6. <=55]|[3. <=2500]|M|1|0|89|3|0|18|28|0|28|0|5|0|171
00012064|[6. <=55]|[2. <=1500]|M|1|4|360|99|0|0|0|0|32|1|5|3|504
00012066|[4. <=40]|[8. > 8000]|M|0|0|38|0|0|0|0|0|20|1|11|4|74
00012076|[3. <=35]|[3. <=2500]|M|1|0|17|1|0|13|4|0|0|0|1|1|37
00012086|[5. <=45]|[2. <=1500]|M|0|0|101|2|144|0|4|0|0|0|5|1|257
00012088|[3. <=35]|[2. <=1500]|M|1|0|59|4|1853|173|7|0|12|0|6|2|2116
00012089|[2. <=30]|[1. <=700]|M|1|0|31|1|61|0|34|0|3|0|4|1|135
00012255|[6. <=55]|[2. <=1500]|M|1|0|12|0|0|2|4|0|0|0|1|1|20
00012278|[5. <=45]|[3. <=2500]|F|1|0|59|0|0|0|0|0|0|0|0|0|59
00012295|[2. <=30]|[2. <=1500]|F|1|0|14|5|685|101|0|0|2|0|5|0|812
00012306|[3. <=35]|[2. <=1500]|F|1|0|21|7|0|0|0|0|2|0|0|1|31
00012314|[6. <=55]|[2. <=1500]|F|1|0|43|33|1391|7.0000000000000009|0|0|36|0|0|3|1513
00012341|[3. <=35]|[3. <=2500]|M|0|0|81|0|152|0|3|7|4|28|6|0|281
00012350|[6. <=55]|[3. <=2500]|F|0|0|91|0|0|0|0|0|1|0|0|0|92
00012364|[7. > 55]|[2. <=1500]|M|0|0|44|0|0|0|0|0|6|0|0|0|50
00012383|[4. <=40]|[5. <=4500]|M|0|0|12|0|0|183|0|0|0|0|4|3|202
00012401|[3. <=35]|[2. <=1500]|M|1|0|85|0|0|140|5|0|16|0|7|1|254
00012402|[2. <=30]|[3. <=2500]|M|1|0|105|3|0|0|10|0|0|6|7|0|131
00012409|[4. <=40]|[6. <=6000]|M|1|0|65|2|298|2|1|0|54|6.9999999999999991|3|12|444
00012412|[3. <=35]|[8. > 8000]|M|0|2|7|2|0|2|4|0|22|2|14|1|56
00012417|[5. <=45]|[3. <=2500]|M|1|0|36|0|0|0|1|0|2|2|3|0|44
00012421|[6. <=55]|[5. <=4500]|M|1|24|172|3|44|107.99999999999999|4|0|1|3|12|20|391
00012432|[2. <=30]|[2. <=1500]|F|0|0|14|0|0|0|0|0|0|0|1|0|15
00012439|[3. <=35]|[5. <=4500]|M|0|0|63|0|1052|47|0|0|20|0|0|0|1182
00012441|[7. > 55]|[2. <=1500]|M|0|0|15|0|0|0|0|0|0|0|0|20|35
00012460|[2. <=30]|[2. <=1500]|M|1|0|248|4|1638|247|1|0|32|2|5|0|2177
00012466|[3. <=35]|[3. <=2500]|M|0|0|20|0|0|0|3|0|0|0|3|8|34
00012470|[4. <=40]|[7. <=8000]|M|1|0|128|0|5520|2334|24|37|240|0|39|32|8354
00012475|[3. <=35]|[2. <=1500]|M|1|0|16|1|0|0|0|0|0|3|0|4|24
00012484|[4. <=40]|[3. <=2500]|M|1|0|243.99999999999997|1|1352|0|10|0|50|0|5|0|1662
00012486|[3. <=35]||M|1|0|25|0|0|0|0|0|0|0|2|1|28
00012519|[3. <=35]|[2. <=1500]|M|0|0|43|0|27|0|0|0|3|0|0|0|73
00012531|[6. <=55]|[3. <=2500]|M|1|0|19|0|0|0|2|0|14|12|1|0|48
00012533|[2. <=30]|[2. <=1500]|M|0|0|32|0|0|0|0|0|0|0|1|0|33
00012538|[4. <=40]|[3. <=2500]|F|1|0|58|16|0|0|0|0|0|1|1|1|77
00012545|[4. <=40]|[4. <=3500]|M|0|0|22|0|0|0|0|0|3|15|1|2|43
00012564|[2. <=30]|[4. <=3500]|M|1|2|114|0|69.000000000000014|3886|10|159|8|7|34|12|4301
00010795|[2. <=30]|[2. <=1500]|M|1|0|108|5|2349|673|0|0|78|0|8|0|3221
00010797|[2. <=30]|[2. <=1500]|F|1|0|86|1|0|0|0|0|0|0|2|1|90
00010802|[5. <=45]|[4. <=3500]|M|1|0|329|1|0|0|0|0|4|1|1|6|342
00010896|[6. <=55]|[5. <=4500]|M|1|0|176|0|0|0|53|0|12|63|1|1|306
00010912|[2. <=30]|[3. <=2500]|M|1|0|157|0|46|268|1|0|36|32|3|4|547
00010919|[2. <=30]|[5. <=4500]|F|1|0|87|0|0|982.99999999999989|0|555|21|18|15|4|1683
00010959|[6. <=55]|[6. <=6000]|F|1|0|40|14.999999999999998|0|0|0|6|46|33|10|1|151
00010963|[5. <=45]|[3. <=2500]|M|0|0|7|0|0|0|0|0|5|16|2|1|31
00010975|[6. <=55]|[3. <=2500]|M|1|0|41|0|0|14|0|0|1|0|0|0|56
00010978|[2. <=30]|[7. <=8000]|F|1|0|143|0|0|230.00000000000003|2|0|22|0|1|14.999999999999998|413
00011007|[3. <=35]|[3. <=2500]|M|0|0|111|5|0|0|0|0|0|19|2|0|137
00011009|[7. > 55]|[1. <=700]|M|0|0|13|0|0|0|0|0|2|0|0|1|16
00011024|[7. > 55]|[3. <=2500]|M|0|2|261|0|0|0|0|0|0|23|2|5|293
00011040|[6. <=55]|[2. <=1500]|F|1|0|52|0|0|4|2|0|5|18|1|2|84
00011044|[4. <=40]|[2. <=1500]|M|1|0|5|1|0|0|8|0|0|0|12|0|26
00011064|[2. <=30]|[2. <=1500]|M|1|0|89|4|0|0|0|0|5|17|3|0|118
00011078|[5. <=45]|[8. > 8000]|M|1|0|166|2|18|647|2|167|47|25|26|15|1115
00011092|[4. <=40]|[3. <=2500]|M|1|0|68|14|1511|0|6|0|41|0|4|0|1644
00011096|[3. <=35]|[1. <=700]|M|1|0|5|0|0|7|0|0|0|0|0|1|13
00011097|[3. <=35]|[2. <=1500]|M|1|0|40|8|0|0|0|0|5|16|1|0|70
00011109|[2. <=30]||M|1|0|85|18|1601|310|0|0|22|2|0|1|2039
00011110|[7. > 55]|[3. <=2500]|M|0|20|83|0|0|253|0|0|16|1|0|10|383
00011124|[6. <=55]|[2. <=1500]|M|1|0|6|0|0|0|0|0|0|7|0|1|14
00011156|[4. <=40]|[3. <=2500]|F|0|0|63|0|310|0|3|0|69|0|4|0|449
00011166|[2. <=30]|[3. <=2500]|M|1|0|76|0|2429|0|0|0|33|14|0|1|2553
00011169|[5. <=45]|[7. <=8000]|M|1|0|0|0|25|0|0|0|3|1|3|0|32
00011214|[7. > 55]|[3. <=2500]|M|0|0|26|0|0|0|0|0|0|0|0|0|26
00011228|[5. <=45]|[2. <=1500]|M|1|0|71|6|23|0|0|0|2|0|0|0|102
00011258|[2. <=30]|[3. <=2500]|F|1|0|134|0|0|205|0|0|38|0|2|1|380
00011268|[2. <=30]|[3. <=2500]|F|1|0|20|0|0|8|0|0|0|0|1|0|29
00024205|[6. <=55]|[2. <=1500]|F|1|0|7|0|0|0|0|0|0|3|0|1|11
00024221|[2. <=30]|[2. <=1500]|F|1|0|19|0|0|6|0|0|1|1|4|0|31
00024226|[3. <=35]|[5. <=4500]|F|0|0|66|0|1052|305|0|0|12.999999999999998|0|1|9|1446
00024227|[4. <=40]|[2. <=1500]|M|1|0|153|5|0|0|0|0|0|0|0|3|161
00024259|[6. <=55]|[3. <=2500]|F|1|0|39|0|703|0|2|0|33|1|11|3|792
00024261|[1. <=25]|[2. <=1500]|M|1|0|65|6.0000000000000009|220|8|2|0|9|0|1|0|311
00024264|[2. <=30]|[2. <=1500]|M|1|9|167|5|0|0|0|1|9|0|7.0000000000000009|2|200
00024277|[2. <=30]|[3. <=2500]|F|0|0|59|5|0|147|3|0|3|0|17|8|242
00024279|[6. <=55]|[7. <=8000]|M|1|0|122|0|650|1612|10|4|125|0|18|14|2555
00024299|[6. <=55]|[3. <=2500]|M|1|0|21|0|166|0|0|0|0|0|0|1|188
00024300|[2. <=30]|[3. <=2500]|M|1|0|55|15|245|164|0|0|34|0|1|1|515
00024308|[2. <=30]|[4. <=3500]|M|1|0|188|4|1444|24|25|0|113|1|12|1|1812
00024338|[1. <=25]|[3. <=2500]|M|1|0|72|12|2384|137|24|0|83|20|17|2|2751
00024340|[3. <=35]|[1. <=700]|M|0|0|46|0|170|62|0|0|0|3|0|0|281
00024346|[5. <=45]|[1. <=700]|F|1|0|172|3|0|0|0|0|0|0|1|15|191
00024349|[2. <=30]|[4. <=3500]|F|1|0|132|0|0|1462|0|0|25|0|8|1|1628
00024369|[1. <=25]|[1. <=700]|M|1|0|11|0|0|0|0|0|0|0|0|0|11
00024370|[1. <=25]|[2. <=1500]|F|1|0|48|3|1006|3|0|0|12|0|1|0|1073
00024379|[2. <=30]|[3. <=2500]|M|0|0|4|0|922|147|1|38|6|0|2|3|1123
00024394|[6. <=55]|[3. <=2500]|M|1|0|159|10|0|0|0|0|0|0|5|2|176
00024412|[3. <=35]|[4. <=3500]|F|1|0|153|4|1074|0|0|18|67|0|9|2|1327
00024438|[3. <=35]|[3. <=2500]|F|0|0|14|0|0|0|0|0|0|9|7|0|30
00024462|[2. <=30]|[2. <=1500]|M|0|0|21|16|0|0|2|0|0|0|1|1|41
00024490|[4. <=40]|[3. <=2500]|M|1|0|161|11|0|0|0|0|0|0|1|0|173
00024495|[5. <=45]|[2. <=1500]|M|0|2|91|13.999999999999998|78|12|18|2|5|44|13|5|284
00024499|[6. <=55]|[4. <=3500]|M|0|0|122|0|0|64|0|0|0|0|0|0|186
00024504|[1. <=25]|[1. <=700]|F|1|0|6|0|0|0|0|0|0|0|4|2|12
00024510|[1. <=25]|[2. <=1500]|F|1|0|160|1|524|2785|0|0|40|4|0|1|3515
00024515|[3. <=35]|[3. <=2500]|M|1|0|60|1|0|30|36|0|29|7.0000000000000009|1|0|164
00024516|[3. <=35]|[2. <=1500]|M|1|0|187|8|2302|15|0|0|57|1|0|1|2571
00012326|[3. <=35]|[2. <=1500]|M|1|0|74|12|0|33|114|0|31|0|27|5|296
00012339|[2. <=30]|[2. <=1500]|F|1|0|44|0|9|0|2|0|39|0|2|3|99
00012355|[6. <=55]|[2. <=1500]|M|0|0|40|1|0|0|0|0|0|20|0|0|61
00012371|[6. <=55]|[2. <=1500]|M|0|0|33|0|0|22|0|0|0|3|0|0|58
00012385|[4. <=40]|[3. <=2500]|M|0|0|9|0|115|189|0|0|4|0|0|3|320
00012391|[3. <=35]|[2. <=1500]|M|1|0|80|5|0|0|21|0|0|11|1|10|128
00012400|[2. <=30]|[2. <=1500]|M|1|0|47|0|0|14|0|0|22.000000000000004|0|2|0|85
00012408|[6. <=55]|[4. <=3500]|M|0|0|70|0|0|0|0|0|16|1|0|1|88
00012424|[3. <=35]|[3. <=2500]|M|1|0|109|0|0|0|3|0|0|0|14|0|126
00012442|[3. <=35]|[2. <=1500]|M|1|0|44|0|80|28|0|0|3|0|0|0|155
00012455|[2. <=30]|[5. <=4500]|M|1|0|0|0|1424|100|0|47|22|0|11|2|1606
00012465|[3. <=35]|[5. <=4500]|M|0|0|8|0|325|428|0|0|0|0|4|1|766
00012500|[3. <=35]|[2. <=1500]|M|1|0|36|0|320|1|0|0|1|0|0|0|358
00012501|[7. > 55]|[1. <=700]|F|1|0|29|0|0|0|0|0|0|1|1|2|33
00012508|[2. <=30]|[2. <=1500]|F|1|0|68|0|0|0|0|0|12|0|2|0|82
00012512|[2. <=30]|[3. <=2500]|M|1|2|20|0|1175|7|4|51|15|4|27|6|1311
00012524|[3. <=35]|[4. <=3500]|M|0|0|126.00000000000001|0|3156|11|0|0|44|0|0|0|3337
00012553|[7. > 55]|[2. <=1500]|M|0|9|52|11|0|0|0|0|0|0|0|0|72
00012557|[3. <=35]|[1. <=700]|M|0|7|21|0|0|0|0|0|0|25|5|0|58
00012562|[7. > 55]|[1. <=700]|F|0|0|9|0|8|0|0|0|2|0|0|0|19
00012563|[5. <=45]|[2. <=1500]|M|1|0|24|0|0|0|4|0|0|0|2|0|30
00012565|[3. <=35]|[3. <=2500]|F|1|0|98|38|632|360|2|0|72|8|2|5|1217
00012568|[4. <=40]|[3. <=2500]|M|0|1|41|0|568|2981|8|0|7|4|9|0|3619
00012635|[2. <=30]|[2. <=1500]|M|1|0|82|22|0|21|0|0|2|0|2|0|129
00012643|[2. <=30]|[1. <=700]|M|0|0|20|0|0|0|0|0|0|0|0|0|20
00012647|[5. <=45]|[2. <=1500]|F|1|0|53.000000000000007|11|0|30|78|0|0|1|7|2|182
00012654|[5. <=45]|[3. <=2500]|M|1|0|104|0|0|0|0|0|6|0|0|0|110
00012673|[2. <=30]|[2. <=1500]|M|1|0|55.000000000000007|0|0|0|12|0|0|3|7|12.999999999999998|90
00012674|[3. <=35]|[4. <=3500]|M|1|0|125|35|0|1277|0|0|0|0|1|0|1438
00012677|[3. <=35]|[5. <=4500]|M|1|0|22|0|0|35|0|0|0|0|10|0|67
00009955|[7. > 55]|[3. <=2500]|M|0|0|49|0|0|44|0|0|0|60|3|12|168
00009958|[2. <=30]|[3. <=2500]|F|1|3|35|0|473|73|7.0000000000000009|24|67|0|23|3|708
00009972|[1. <=25]|[2. <=1500]|M|1|0|3|0|0|0|1|1|1|0|6|1|13
00009989|[4. <=40]|[3. <=2500]|F|1|0|222.00000000000003|0|5267|364|28.999999999999996|38|144|0|41|6|6111
00009997|[3. <=35]|[6. <=6000]|F|1|0|244.99999999999997|0|27|335|33|0|194|5|5|3|847
00010003|[4. <=40]|[1. <=700]|M|1|0|8|6|0|0|4|0|0|0|8|0|26
00010006|[6. <=55]|[2. <=1500]|F|1|0|84|0|0|0|0|0|0|0|0|0|84
00010010|[4. <=40]|[8. > 8000]|M|1|0|205|12|54|1461|6|21|201|0|2|10|1972
00010012|[2. <=30]|[3. <=2500]|M|1|0|146|0|0|0|3|0|6|1|7|0|163
00010029|[2. <=30]|[2. <=1500]|F|1|0|154|4|0|0|230|14|55|7|8|4|476
00010032|[3. <=35]|[4. <=3500]|F|0|0|17|0|0|0|4|0|1|0|2|1|25
00010054|[4. <=40]|[6. <=6000]|F|1|0|75|4|0|26|0|0|94|5|0|29|233
00010074|[3. <=35]|[2. <=1500]|M|1|0|6|0|0|0|0|0|0|10|5|4|25
00010076|[3. <=35]|[3. <=2500]|M|1|0|638|21.999999999999996|1240|491|8|28|255|2|20|5|2709
00010097|[4. <=40]|[4. <=3500]|M|1|0|190|3|0|277|0|0|27|0|0.99999999999999989|0|498
00010103|[7. > 55]|[3. <=2500]|M|1|0|19|0|0|0|0|0|32|1|0|3|55
00010106|[5. <=45]|[2. <=1500]|F|0|0|102|0|0|0|0|0|0|2|0|0|104
00010121|[6. <=55]|[3. <=2500]|M|1|0|3|0|0|29|0|0|0|1|1|0|34
00010126|[7. > 55]|[2. <=1500]|F|1|0|34|7|0|0|40|0|0|1|51|0|133
00010142|[7. > 55]|[3. <=2500]|M|0|0|91|0|0|0|0|0|0|0|1.9999999999999998|5|98
00010150|[4. <=40]|[7. <=8000]|M|0|0|11|0|210|0|0|0|5|0|0|1|227
00010158|[6. <=55]|[8. > 8000]|F|1|0|34|0|0|0|0|54|0|12|0|0|100
00010167|[4. <=40]|[1. <=700]|F|1|0|10|0|0|0|0|0|4|0|1|0|15
00010201|[1. <=25]|[2. <=1500]|M|0|0|76|0|24|101|3|2|23|0|11|2|242
00010207|[5. <=45]|[2. <=1500]|F|0|0|1|0|0|0|0|0|0|0|0|13|14
00010212|[4. <=40]|[4. <=3500]|M|1|0|46|0|0|61|0|0|35|2|1|5|150
00010219|[2. <=30]|[2. <=1500]|F|0|0|57|41|0|0|9|0|0|0|9|0|116
00010297|[4. <=40]|[3. <=2500]|M|1|0|172|0|2958|909|0|0|0|1|0|1|4041
00010308|[6. <=55]|[3. <=2500]|M|1|0|83|6|0|1336|0|0|56|33|0|4|1518
00010314|[3. <=35]|[4. <=3500]|F|1|0|183|0|1278|134|4|0|115|0|5|0|1719
00012359|[6. <=55]|[2. <=1500]|F|0|0|39|0|0|0|0|0|3|0|0|0|42
00012361|[5. <=45]|[2. <=1500]|M|1|0|24|2|0|6|16|0|1|13.999999999999998|4|4|71
00012370|[7. > 55]|[2. <=1500]|M|1|0|27|7|0|467|6|0|38|0|6|0|551
00012381|[7. > 55]|[1. <=700]|M|0|0|11|0|0|0|0|0|0|2|0|5|18
00012386|[4. <=40]||F|1|0|231.99999999999997|0|57.999999999999993|193|18|50|9|0|22|5|587
00012415|[2. <=30]|[3. <=2500]|M|0|0|54.000000000000007|3|308|2|5|0|2|3|5|0|382
00012426|[6. <=55]|[4. <=3500]|F|1|0|70|6|0|63|3|0|28.999999999999996|0|4|0|175
00012445|[6. <=55]|[3. <=2500]|M|0|0|40|0|0|0|0|0|0|0|0|7|47
00012453|[7. > 55]|[2. <=1500]|M|0|0|38|0|0|0|0|0|1|0|0|2|41
00012479|[4. <=40]|[1. <=700]|M|0|0|20|0|0|347|0|0|0|0|0|0|367
00012482|[3. <=35]|[7. <=8000]|M|1|0|139|12|0|671|1|19|131|0|9|15|997
00012485|[3. <=35]|[3. <=2500]|M|1|3|150|26|2031.9999999999998|1259|0|0|58|0.99999999999999989|5|3.9999999999999996|3538
00012488|[6. <=55]|[3. <=2500]|M|1|0|66|0|0|0|0|0|0|0|0|0|66
00012492|[4. <=40]||M|1|0|14|0|0|0|0|0|5|0|0|0|19
00012496|[6. <=55]|[3. <=2500]|M|1|0|90|1|0|0|0|0|0|0|0|0|91
00012497|[3. <=35]|[6. <=6000]|M|0|0|165|3.0000000000000004|0|338|0|0|2|5|1|36|550
00012504|[5. <=45]||F|1|0|21|19|346|0|1|0|7|0|1|1|396
00012513|[4. <=40]|[4. <=3500]|M|1|0|2|0|0|0|2|27|0|0|1|0|32
00012526|[7. > 55]|[2. <=1500]|M|1|0|37|12|0|0|0|0|0|0|0|0|49
00012534|[6. <=55]||M|0|0|14|0|0|225|0|0|0|1|0|2|242
